Waterfall,119
Horn Drill,119
Soak,119
Tackle,120
Harden,120
Water Gun,120
Rapid Spin,120
Recover,120
Psywave,120
Swift,120
Bubble Beam,120
Camouflage,120
Gyro Ball,120
Brine,120
Minimize,120
Reflect Type,120
Power Gem,120
Confuse Ray,120
Psychic,120
Light Screen,120
Cosmic Power,120
Hydro Pump,120
Hydro Pump,121
Spotlight,121
Water Gun,121
Rapid Spin,121
Recover,121
Swift,121
Confuse Ray,121
Misty Terrain,122
Magical Leaf,122
Quick Guard,122
Wide Guard,122
Power Swap,122
Guard Swap,122
Barrier,122
Confusion,122
Copycat,122
Meditate,122
Double Slap,122
Mimic,122
Psywave,122
Encore,122
Light Screen,122
Reflect,122
Psybeam,122
Substitute,122
Recycle,122
Trick,122
Psychic,122
Role Play,122
Baton Pass,122
Safeguard,122
Vacuum Wave,123
Quick Attack,123
Leer,123
Focus Energy,123
Pursuit,123
False Swipe,123
Agility,123
Wing Attack,123
Fury Cutter,123
Slash,123
Razor Wind,123
Double Team,123
X-Scissor,123
Night Slash,123
Double Hit,123
Air Slash,123
Swords Dance,123
Feint,123
Draining Kiss,124
Perish Song,124
Pound,124
Lick,124
Lovely Kiss,124
Powder Snow,124
Double Slap,124
Ice Punch,124
Heart Stamp,124
Mean Look,124
Fake Tears,124
Wake-Up Slap,124
Avalanche,124
Body Slam,124
Wring Out,124
Blizzard,124
Quick Attack,125
Leer,125
Thunder Shock,125
Low Kick,125
Swift,125
Shock Wave,125
Thunder Wave,125
Electro Ball,125
Light Screen,125
Thunder Punch,125
Discharge,125
Screech,125
Thunderbolt,125
Thunder,125
Smog,126
Leer,126
Ember,126
Smokescreen,126
Feint Attack,126
Fire Spin,126
Clear Smog,126
Flame Burst,126
Confuse Ray,126
Fire Punch,126
Lava Plume,126
Sunny Day,126
Flamethrower,126
Fire Blast,126
Vice Grip,127
Focus Energy,127
Bind,127
Seismic Toss,127
Harden,127
Revenge,127
Vital Throw,127
Double Hit,127
Brick Break,127
X-Scissor,127
Submission,127
Storm Throw,127
Swords Dance,127
Thrash,127
Superpower,127
Guillotine,127
Tackle,128
Tail Whip,128
Rage,128
Horn Attack,128
Scary Face,128
Pursuit,128
Rest,128
Payback,128
Work Up,128
Zen Headbutt,128
Take Down,128
Swagger,128
Thrash,128
Giga Impact,128
Splash,129
Tackle,129
Flail,129
Bite,130
Thrash,130
Leer,130
Twister,130
Ice Fang,130
Aqua Tail,130
Scary Face,130
Dragon Rage,130
Crunch,130
Hydro Pump,130
Dragon Dance,130
Hurricane,130
Rain Dance,130
Hyper Beam,130
Sing,131
Growl,131
Water Gun,131
Mist,131
Confuse Ray,131
Ice Shard,131
Water Pulse,131
Body Slam,131
Rain Dance,131
Perish Song,131
Ice Beam,131
Brine,131
Safeguard,131
Hydro Pump,131
Sheer Cold,131
Transform,132
Covet,133
Helping Hand,133
Growl,133
Tackle,133
Tail Whip,133
Sand Attack,133
Baby-Doll Eyes,133
Quick Attack,133
Bite,133
Swift,133
Refresh,133
Take Down,133
Charm,133
Baton Pass,133
Double-Edge,133
Last Resort,133
Trump Card,133
Water Gun,134
Helping Hand,134
Tackle,134
Tail Whip,134
Sand Attack,134
Baby-Doll Eyes,134
Quick Attack,134
Water Pulse,134
Aurora Beam,134
Aqua Ring,134
Acid Armor,134
Haze,134
Muddy Water,134
Last Resort,134
Hydro Pump,134
Thunder Shock,135
Helping Hand,135
Tackle,135
Tail Whip,135
Sand Attack,135
Baby-Doll Eyes,135
Quick Attack,135
Double Kick,135
Thunder Fang,135
Pin Missile,135
Agility,135
Thunder Wave,135
Discharge,135
Last Resort,135
Thunder,135
Ember,136
Helping Hand,136
Tackle,136
Tail Whip,136
Sand Attack,136
Baby-Doll Eyes,136
Quick Attack,136
Bite,136
Fire Fang,136
Fire Spin,136
Scary Face,136
Smog,136
Lava Plume,136
Last Resort,136
Flare Blitz,136
Conversion 2,137
Tackle,137
Conversion,137
Sharpen,137
Psybeam,137
Agility,137
Recover,137
Magnet Rise,137
Signal Beam,137
Recycle,137
Discharge,137
Lock-On,137
Tri Attack,137
Magic Coat,137
Zap Cannon,137
Constrict,138
Withdraw,138
Bite,138
Water Gun,138
Rollout,138
Leer,138
Mud Shot,138
Brine,138
Protect,138
Ancient Power,138
Tickle,138
Rock Blast,138
Shell Smash,138
Hydro Pump,138
Spike Cannon,139
Hydro Pump,139
Constrict,139
Withdraw,139
Bite,139
Water Gun,139
Rollout,139
Leer,139
Mud Shot,139
Brine,139
Protect,139
Ancient Power,139
Tickle,139
Rock Blast,139
Shell Smash,139
Scratch,140
Harden,140
Absorb,140
Leer,140
Mud Shot,140
Sand Attack,140
Endure,140
Aqua Jet,140
Mega Drain,140
Metal Sound,140
Ancient Power,140
Wring Out,140
Slash,141
Night Slash,141
Feint,141
Scratch,141
Harden,141
Absorb,141
Leer,141
Mud Shot,141
Sand Attack,141
Endure,141
Aqua Jet,141
Mega Drain,141
Metal Sound,141
Ancient Power,141
Wring Out,141
Iron Head,142
Ice Fang,142
Fire Fang,142
Thunder Fang,142
Wing Attack,142
Supersonic,142
Bite,142
Scary Face,142
Roar,142
Agility,142
Ancient Power,142
Crunch,142
Take Down,142
Sky Drop,142
Hyper Beam,142
Rock Slide,142
Giga Impact,142
Tackle,143
Defense Curl,143
Amnesia,143
Lick,143
Chip Away,143
Yawn,143
Body Slam,143
Rest,143
Snore,143
Sleep Talk,143
Giga Impact,143
Rollout,143
Block,143
Belly Drum,143
Crunch,143
Heavy Slam,143
High Horsepower,143
Gust,144
Powder Snow,144
Mist,144
Ice Shard,144
Mind Reader,144
Ancient Power,144
Agility,144
Freeze-Dry,144
Reflect,144
Hail,144
Tailwind,144
Ice Beam,144
Blizzard,144
Roost,144
Hurricane,144
Sheer Cold,144
Peck,145
Thunder Shock,145
Thunder Wave,145
Detect,145
Pluck,145
Ancient Power,145
Charge,145
Agility,145
Discharge,145
Rain Dance,145
Light Screen,145
Drill Peck,145
Thunder,145
Roost,145
Magnetic Flux,145
Zap Cannon,145
Wing Attack,146
Ember,146
Fire Spin,146
Agility,146
Endure,146
Ancient Power,146
Flamethrower,146
Safeguard,146
Air Slash,146
Sunny Day,146
Heat Wave,146
Solar Beam,146
Sky Attack,146
Roost,146
Hurricane,146
Burn Up,146
Wrap,147
Leer,147
Thunder Wave,147
Twister,147
Dragon Rage,147
Slam,147
Agility,147
Dragon Tail,147
Aqua Tail,147
Dragon Rush,147
Safeguard,147
Dragon Dance,147
Outrage,147
Hyper Beam,147
Wrap,148
Leer,148
Thunder Wave,148
Twister,148
Dragon Rage,148
Slam,148
Agility,148
Dragon Tail,148
Aqua Tail,148
Dragon Rush,148
Safeguard,148
Dragon Dance,148
Outrage,148
Hyper Beam,148
Wing Attack,149
Hurricane,149
Fire Punch,149
Thunder Punch,149
Roost,149
Wrap,149
Leer,149
Thunder Wave,149
Twister,149
Dragon Rage,149
Slam,149
Agility,149
Dragon Tail,149
Aqua Tail,149
Dragon Rush,149
Safeguard,149
Dragon Dance,149
Outrage,149
Hyper Beam,149
Laser Focus,150
Psywave,150
Confusion,150
Disable,150
Safeguard,150
Swift,150
Future Sight,150
Psych Up,150
Miracle Eye,150
Psycho Cut,150
Power Swap,150
Guard Swap,150
Recover,150
Psychic,150
Barrier,150
Aura Sphere,150
Amnesia,150
Mist,150
Me First,150
Psystrike,150
Pound,151
Reflect Type,151
Transform,151
Mega Punch,151
Metronome,151
Psychic,151
Barrier,151
Ancient Power,151
Amnesia,151
Me First,151
Baton Pass,151
Nasty Plot,151
Aura Sphere,151
Tackle,152
Growl,152
Razor Leaf,152
Poison Powder,152
Synthesis,152
Reflect,152
Magical Leaf,152
Natural Gift,152
Sweet Scent,152
Light Screen,152
Body Slam,152
Safeguard,152
Aromatherapy,152
Solar Beam,152
Tackle,153
Growl,153
Razor Leaf,153
Poison Powder,153
Synthesis,153
Reflect,153
Magical Leaf,153
Natural Gift,153
Sweet Scent,153
Light Screen,153
Body Slam,153
Safeguard,153
Aromatherapy,153
Solar Beam,153
Petal Dance,154
Petal Blizzard,154
Tackle,154
Growl,154
Razor Leaf,154
Poison Powder,154
Synthesis,154
Reflect,154
Magical Leaf,154
Natural Gift,154
Sweet Scent,154
Light Screen,154
Body Slam,154
Safeguard,154
Aromatherapy,154
Solar Beam,154
Tackle,155
Leer,155
Smokescreen,155
Ember,155
Quick Attack,155
Flame Wheel,155
Defense Curl,155
Flame Charge,155
Swift,155
Lava Plume,155
Flamethrower,155
Inferno,155
Rollout,155
Double-Edge,155
Burn Up,155
Eruption,155
Tackle,156
Leer,156
Smokescreen,156
Ember,156
Quick Attack,156
Flame Wheel,156
Defense Curl,156
Swift,156
Flame Charge,156
Lava Plume,156
Flamethrower,156
Inferno,156
Rollout,156
Double-Edge,156
Burn Up,156
Eruption,156
Eruption,157
Double-Edge,157
Gyro Ball,157
Tackle,157
Leer,157
Smokescreen,157
Ember,157
Quick Attack,157
Flame Wheel,157
Defense Curl,157
Swift,157
Flame Charge,157
Lava Plume,157
Flamethrower,157
Inferno,157
Rollout,157
Burn Up,157
Scratch,158
Leer,158
Water Gun,158
Rage,158
Bite,158
Scary Face,158
Ice Fang,158
Flail,158
Crunch,158
Chip Away,158
Slash,158
Screech,158
Thrash,158
Aqua Tail,158
Superpower,158
Hydro Pump,158
Scratch,159
Leer,159
Water Gun,159
Rage,159
Bite,159
Scary Face,159
Ice Fang,159
Flail,159
Crunch,159
Chip Away,159
Slash,159
Screech,159
Thrash,159
Aqua Tail,159
Superpower,159
Hydro Pump,159
Agility,160
Scratch,160
Leer,160
Water Gun,160
Rage,160
Bite,160
Scary Face,160
Ice Fang,160
Flail,160
Crunch,160
Chip Away,160
Slash,160
Screech,160
Thrash,160
Aqua Tail,160
Superpower,160
Hydro Pump,160
Scratch,161
Foresight,161
Defense Curl,161
Quick Attack,161
Fury Swipes,161
Helping Hand,161
Follow Me,161
Slam,161
Rest,161
Sucker Punch,161
Amnesia,161
Baton Pass,161
Me First,161
Hyper Voice,161
Agility,162
Coil,162
Scratch,162
Foresight,162
Defense Curl,162
Quick Attack,162
Fury Swipes,162
Helping Hand,162
Follow Me,162
Slam,162
Rest,162
Sucker Punch,162
Amnesia,162
Baton Pass,162
Me First,162
Hyper Voice,162
Tackle,163
Growl,163
Foresight,163
Hypnosis,163
Peck,163
Confusion,163
Echoed Voice,163
Zen Headbutt,163
Psycho Shift,163
Extrasensory,163
Take Down,163
Reflect,163
Air Slash,163
Uproar,163
Roost,163
Moonblast,163
Synchronoise,163
Dream Eater,163
Dream Eater,164
Sky Attack,164
Tackle,164
Growl,164
Foresight,164
Hypnosis,164
Peck,164
Confusion,164
Echoed Voice,164
Zen Headbutt,164
Psycho Shift,164
Extrasensory,164
Take Down,164
Reflect,164
Air Slash,164
Uproar,164
Roost,164
Moonblast,164
Synchronoise,164
Tackle,165
Supersonic,165
Swift,165
Light Screen,165
Reflect,165
Safeguard,165
Mach Punch,165
Silver Wind,165
Comet Punch,165
Baton Pass,165
Agility,165
Bug Buzz,165
Air Slash,165
Double-Edge,165
Tackle,166
Supersonic,166
Swift,166
Light Screen,166
Reflect,166
Safeguard,166
Mach Punch,166
Silver Wind,166
Comet Punch,166
Baton Pass,166
Agility,166
Bug Buzz,166
Air Slash,166
Double-Edge,166
Poison Sting,167
String Shot,167
Constrict,167
Absorb,167
Infestation,167
Scary Face,167
Night Shade,167
Shadow Sneak,167
Fury Swipes,167
Sucker Punch,167
Spider Web,167
Agility,167
Pin Missile,167
Psychic,167
Poison Jab,167
Cross Poison,167
Sticky Web,167
Toxic Thread,167
Swords Dance,168
Focus Energy,168
Venom Drench,168
Fell Stinger,168
Bug Bite,168
Poison Sting,168
String Shot,168
Constrict,168
Absorb,168
Infestation,168
Scary Face,168
Night Shade,168
Shadow Sneak,168
Fury Swipes,168
Sucker Punch,168
Spider Web,168
Agility,168
Pin Missile,168
Psychic,168
Poison Jab,168
Cross Poison,168
Sticky Web,168
Toxic Thread,168
Cross Poison,169
Screech,169
Absorb,169
Supersonic,169
Astonish,169
Bite,169
Wing Attack,169
Confuse Ray,169
Air Cutter,169
Swift,169
Poison Fang,169
Mean Look,169
Leech Life,169
Haze,169
Venoshock,169
Air Slash,169
Quick Guard,169
Bubble,170
Supersonic,170
Thunder Wave,170
Electro Ball,170
Water Gun,170
Confuse Ray,170
Bubble Beam,170
Spark,170
Signal Beam,170
Flail,170
Discharge,170
Take Down,170
Aqua Ring,170
Hydro Pump,170
Ion Deluge,170
Charge,170
Stockpile,171
Swallow,171
Spit Up,171
Eerie Impulse,171
Bubble,171
Supersonic,171
Thunder Wave,171
Electro Ball,171
Water Gun,171
Confuse Ray,171
Bubble Beam,171
Spark,171
Signal Beam,171
Flail,171
Discharge,171
Take Down,171
Aqua Ring,171
Hydro Pump,171
Ion Deluge,171
Charge,171
Thunder Shock,172
Charm,172
Tail Whip,172
Sweet Kiss,172
Nasty Plot,172
Thunder Wave,172
Pound,173
Charm,173
Encore,173
Sing,173
Sweet Kiss,173
Copycat,173
Magical Leaf,173
Sing,174
Charm,174
Defense Curl,174
Pound,174
Sweet Kiss,174
Copycat,174
Growl,175
Charm,175
Metronome,175
Sweet Kiss,175
Yawn,175
Encore,175
Follow Me,175
Bestow,175
Wish,175
Ancient Power,175
Safeguard,175
Baton Pass,175
Double-Edge,175
Last Resort,175
After You,175
Magical Leaf,176
Growl,176
Charm,176
Metronome,176
Sweet Kiss,176
Yawn,176
Fairy Wind,176
Encore,176
Follow Me,176
Bestow,176
Wish,176
Ancient Power,176
Safeguard,176
Baton Pass,176
Double-Edge,176
Last Resort,176
After You,176
Peck,177
Leer,177
Night Shade,177
Teleport,177
Lucky Chant,177
Stored Power,177
Ominous Wind,177
Confuse Ray,177
Wish,177
Psychic,177
Miracle Eye,177
Psycho Shift,177
Future Sight,177
Power Swap,177
Guard Swap,177
Me First,177
Air Slash,178
Tailwind,178
Peck,178
Leer,178
Night Shade,178
Teleport,178
Lucky Chant,178
Stored Power,178
Ominous Wind,178
Confuse Ray,178
Wish,178
Psychic,178
Miracle Eye,178
Psycho Shift,178
Future Sight,178
Power Swap,178
Guard Swap,178
Me First,178
Tackle,179
Growl,179
Thunder Wave,179
Thunder Shock,179
Cotton Spore,179
Charge,179
Take Down,179
Electro Ball,179
Confuse Ray,179
Power Gem,179
Discharge,179
Cotton Guard,179
Signal Beam,179
Light Screen,179
Thunder,179
Tackle,180
Growl,180
Thunder Wave,180
Thunder Shock,180
Cotton Spore,180
Charge,180
Take Down,180
Electro Ball,180
Confuse Ray,180
Power Gem,180
Discharge,180
Cotton Guard,180
Signal Beam,180
Light Screen,180
Thunder,180
Thunder Punch,181
Zap Cannon,181
Magnetic Flux,181
Ion Deluge,181
Dragon Pulse,181
Fire Punch,181
Tackle,181
Growl,181
Thunder Wave,181
Thunder Shock,181
Cotton Spore,181
Charge,181
Take Down,181
Electro Ball,181
Confuse Ray,181
Power Gem,181
Discharge,181
Cotton Guard,181
Signal Beam,181
Light Screen,181
Thunder,181
Magical Leaf,182
Leaf Storm,182
Leaf Blade,182
Mega Drain,182
Sweet Scent,182
Stun Spore,182
Sunny Day,182
Quiver Dance,182
Petal Blizzard,182
Petal Dance,182
Tackle,183
Water Gun,183
Tail Whip,183
Water Sport,183
Bubble,183
Defense Curl,183
Rollout,183
Bubble Beam,183
Helping Hand,183
Aqua Tail,183
Play Rough,183
Aqua Ring,183
Rain Dance,183
Double-Edge,183
Superpower,183
Hydro Pump,183
Tackle,184
Water Gun,184
Tail Whip,184
Water Sport,184
Bubble,184
Defense Curl,184
Rollout,184
Bubble Beam,184
Helping Hand,184
Aqua Tail,184
Play Rough,184
Aqua Ring,184
Rain Dance,184
Double-Edge,184
Superpower,184
Hydro Pump,184
Slam,185
Wood Hammer,185
Copycat,185
Flail,185
Low Kick,185
Rock Throw,185
Mimic,185
Feint Attack,185
Tearful Look,185
Rock Tomb,185
Block,185
Rock Slide,185
Counter,185
Sucker Punch,185
Double-Edge,185
Stone Edge,185
Hammer Arm,185
Head Smash,185
Bubble Beam,186
Hypnosis,186
Double Slap,186
Perish Song,186
Swagger,186
Bounce,186
Hyper Voice,186
Splash,187
Synthesis,187
Tail Whip,187
Tackle,187
Fairy Wind,187
Poison Powder,187
Stun Spore,187
Sleep Powder,187
Bullet Seed,187
Leech Seed,187
Mega Drain,187
Acrobatics,187
Rage Powder,187
Cotton Spore,187
U-turn,187
Worry Seed,187
Giga Drain,187
Bounce,187
Memento,187
Splash,188
Synthesis,188
Tail Whip,188
Tackle,188
Fairy Wind,188
Poison Powder,188
Stun Spore,188
Sleep Powder,188
Bullet Seed,188
Leech Seed,188
Mega Drain,188
Acrobatics,188
Rage Powder,188
Cotton Spore,188
U-turn,188
Worry Seed,188
Giga Drain,188
Bounce,188
Memento,188
Splash,189
Synthesis,189
Tail Whip,189
Tackle,189
Fairy Wind,189
Poison Powder,189
Stun Spore,189
Sleep Powder,189
Bullet Seed,189
Leech Seed,189
Mega Drain,189
Acrobatics,189
Rage Powder,189
Cotton Spore,189
U-turn,189
Worry Seed,189
Giga Drain,189
Bounce,189
Memento,189
Scratch,190
Tail Whip,190
Sand Attack,190
Astonish,190
Baton Pass,190
Tickle,190
Fury Swipes,190
Swift,190
Screech,190
Agility,190
Double Hit,190
Fling,190
Nasty Plot,190
Last Resort,190
Absorb,191
Growth,191
Ingrain,191
Grass Whistle,191
Mega Drain,191
Leech Seed,191
Razor Leaf,191
Worry Seed,191
Giga Drain,191
Endeavor,191
Synthesis,191
Natural Gift,191
Solar Beam,191
Double-Edge,191
Sunny Day,191
Seed Bomb,191
Flower Shield,192
Absorb,192
Pound,192
Growth,192
Ingrain,192
Grass Whistle,192
Mega Drain,192
Leech Seed,192
Razor Leaf,192
Worry Seed,192
Giga Drain,192
Bullet Seed,192
Petal Dance,192
Natural Gift,192
Solar Beam,192
Double-Edge,192
Sunny Day,192
Leaf Storm,192
Petal Blizzard,192
Tackle,193
Foresight,193
Quick Attack,193
Double Team,193
Sonic Boom,193
Detect,193
Supersonic,193
Uproar,193
Pursuit,193
Ancient Power,193
Hypnosis,193
Wing Attack,193
Screech,193
U-turn,193
Air Slash,193
Bug Buzz,193
Water Gun,194
Tail Whip,194
Mud Sport,194
Mud Shot,194
Slam,194
Mud Bomb,194
Amnesia,194
Yawn,194
Earthquake,194
Rain Dance,194
Mist,194
Haze,194
Muddy Water,194
Water Gun,195
Tail Whip,195
Mud Sport,195
Mud Shot,195
Slam,195
Mud Bomb,195
Amnesia,195
Yawn,195
Earthquake,195
Rain Dance,195
Mist,195
Haze,195
Muddy Water,195
Confusion,196
Helping Hand,196
Tackle,196
Tail Whip,196
Sand Attack,196
Baby-Doll Eyes,196
Quick Attack,196
Swift,196
Psybeam,196
Future Sight,196
Psych Up,196
Morning Sun,196
Psychic,196
Last Resort,196
Power Swap,196
Pursuit,197
Helping Hand,197
Tackle,197
Tail Whip,197
Sand Attack,197
Baby-Doll Eyes,197
Quick Attack,197
Confuse Ray,197
Feint Attack,197
Assurance,197
Screech,197
Moonlight,197
Mean Look,197
Last Resort,197
Guard Swap,197
Peck,198
Astonish,198
Pursuit,198
Haze,198
Wing Attack,198
Night Shade,198
Assurance,198
Taunt,198
Feint Attack,198
Mean Look,198
Foul Play,198
Tailwind,198
Sucker Punch,198
Torment,198
Quash,198
Heal Pulse,199
Power Gem,199
Hidden Power,199
Curse,199
Yawn,199
Tackle,199
Growl,199
Water Gun,199
Confusion,199
Disable,199
Headbutt,199
Water Pulse,199
Zen Headbutt,199
Nasty Plot,199
Swagger,199
Psychic,199
Trump Card,199
Psych Up,199
Growl,200
Psywave,200
Spite,200
Astonish,200
Confuse Ray,200
Mean Look,200
Hex,200
Psybeam,200
Pain Split,200
Payback,200
Shadow Ball,200
Perish Song,200
Grudge,200
Power Gem,200
Hidden Power,201
Counter,202
Mirror Coat,202
Safeguard,202
Destiny Bond,202
Power Swap,203
Guard Swap,203
Astonish,203
Tackle,203
Growl,203
Confusion,203
Odor Sleuth,203
Assurance,203
Stomp,203
Psybeam,203
Agility,203
Double Hit,203
Zen Headbutt,203
Crunch,203
Baton Pass,203
Nasty Plot,203
Psychic,203
Tackle,204
Protect,204
Self-Destruct,204
Bug Bite,204
Take Down,204
Rapid Spin,204
Bide,204
Natural Gift,204
Spikes,204
Payback,204
Explosion,204
Iron Defense,204
Gyro Ball,204
Double-Edge,204
Mirror Shot,205
Autotomize,205
Heavy Slam,205
Zap Cannon,205
Magnet Rise,205
Toxic Spikes,205
Tackle,205
Protect,205
Self-Destruct,205
Bug Bite,205
Take Down,205
Rapid Spin,205
Bide,205
Natural Gift,205
Spikes,205
Payback,205
Explosion,205
Iron Defense,205
Gyro Ball,205
Double-Edge,205
Rage,206
Defense Curl,206
Rollout,206
Spite,206
Pursuit,206
Screech,206
Yawn,206
Ancient Power,206
Body Slam,206
Drill Run,206
Roost,206
Take Down,206
Coil,206
Dig,206
Glare,206
Double-Edge,206
Endeavor,206
Air Slash,206
Dragon Rush,206
Endure,206
Flail,206
Poison Sting,207
Sand Attack,207
Harden,207
Knock Off,207
Quick Attack,207
Fury Cutter,207
Feint Attack,207
Acrobatics,207
Slash,207
U-turn,207
Screech,207
X-Scissor,207
Sky Uppercut,207
Swords Dance,207
Guillotine,207
Thunder Fang,208
Ice Fang,208
Fire Fang,208
Mud Sport,208
Tackle,208
Harden,208
Bind,208
Curse,208
Rock Throw,208
Rock Tomb,208
Rage,208
Stealth Rock,208
Autotomize,208
Gyro Ball,208
Smack Down,208
Dragon Breath,208
Slam,208
Screech,208
Rock Slide,208
Crunch,208
Iron Tail,208
Dig,208
Stone Edge,208
Double-Edge,208
Sandstorm,208
Ice Fang,209
Fire Fang,209
Thunder Fang,209
Tackle,209
Scary Face,209
Tail Whip,209
Charm,209
Bite,209
Lick,209
Headbutt,209
Roar,209
Rage,209
Play Rough,209
Payback,209
Crunch,209
Outrage,210
Ice Fang,210
Fire Fang,210
Thunder Fang,210
Tackle,210
Scary Face,210
Tail Whip,210
Charm,210
Bite,210
Lick,210
Headbutt,210
Roar,210
Rage,210
Play Rough,210
Payback,210
Crunch,210
Fell Stinger,211
Hydro Pump,211
Destiny Bond,211
Water Gun,211
Spikes,211
Tackle,211
Poison Sting,211
Harden,211
Minimize,211
Bubble,211
Rollout,211
Toxic Spikes,211
Stockpile,211
Spit Up,211
Revenge,211
Brine,211
Pin Missile,211
Take Down,211
Aqua Tail,211
Poison Jab,211
Feint,212
Bullet Punch,212
Quick Attack,212
Leer,212
Focus Energy,212
Pursuit,212
False Swipe,212
Agility,212
Metal Claw,212
Fury Cutter,212
Slash,212
Razor Wind,212
Iron Defense,212
X-Scissor,212
Night Slash,212
Double Hit,212
Iron Head,212
Swords Dance,212
Sticky Web,213
Withdraw,213
Constrict,213
Bide,213
Rollout,213
Encore,213
Wrap,213
Struggle Bug,213
Safeguard,213
Rest,213
Rock Throw,213
Gastro Acid,213
Power Trick,213
Shell Smash,213
Rock Slide,213
Bug Bite,213
Power Split,213
Guard Split,213
Stone Edge,213
Arm Thrust,214
Bullet Seed,214
Night Slash,214
Tackle,214
Leer,214
Horn Attack,214
Endure,214
Feint,214
Aerial Ace,214
Chip Away,214
Counter,214
Fury Attack,214
Brick Break,214
Pin Missile,214
Take Down,214
Megahorn,214
Close Combat,214
Reversal,214
Scratch,215
Leer,215
Taunt,215
Quick Attack,215
Feint Attack,215
Icy Wind,215
Fury Swipes,215
Agility,215
Metal Claw,215
Hone Claws,215
Beat Up,215
Screech,215
Slash,215
Snatch,215
Punishment,215
Ice Shard,215
Fling,216
Covet,216
Scratch,216
Baby-Doll Eyes,216
Lick,216
Fake Tears,216
Fury Swipes,216
Feint Attack,216
Sweet Scent,216
Play Nice,216
Slash,216
Charm,216
Rest,216
Snore,216
Thrash,216
Hammer Arm,217
Covet,217
Scratch,217
Leer,217
Lick,217
Fake Tears,217
Fury Swipes,217
Feint Attack,217
Sweet Scent,217
Play Nice,217
Slash,217
Scary Face,217
Rest,217
Snore,217
Thrash,217
Yawn,218
Smog,218
Ember,218
Rock Throw,218
Harden,218
Incinerate,218
Clear Smog,218
Ancient Power,218
Flame Burst,218
Rock Slide,218
Lava Plume,218
Amnesia,218
Body Slam,218
Recover,218
Flamethrower,218
Earth Power,218
Shell Smash,219
Earth Power,219
Yawn,219
Smog,219
Ember,219
Rock Throw,219
Harden,219
Incinerate,219
Clear Smog,219
Ancient Power,219
Flame Burst,219
Rock Slide,219
Lava Plume,219
Amnesia,219
Body Slam,219
Recover,219
Flamethrower,219
Tackle,220
Odor Sleuth,220
Mud Sport,220
Powder Snow,220
Mud-Slap,220
Endure,220
Mud Bomb,220
Icy Wind,220
Ice Shard,220
Take Down,220
Mist,220
Earthquake,220
Flail,220
Blizzard,220
Amnesia,220
Fury Attack,221
Ancient Power,221
Peck,221
Odor Sleuth,221
Mud Sport,221
Powder Snow,221
Mud-Slap,221
Endure,221
Mud Bomb,221
Icy Wind,221
Ice Fang,221
Take Down,221
Mist,221
Thrash,221
Earthquake,221
Blizzard,221
Amnesia,221
Tackle,222
Harden,222
Bubble,222
Recover,222
Bubble Beam,222
Refresh,222
Ancient Power,222
Spike Cannon,222
Lucky Chant,222
Brine,222
Iron Defense,222
Rock Blast,222
Endure,222
Aqua Ring,222
Power Gem,222
Mirror Coat,222
Earth Power,222
Flail,222
Water Gun,223
Lock-On,223
Psybeam,223
Aurora Beam,223
Bubble Beam,223
Focus Energy,223
Water Pulse,223
Signal Beam,223
Ice Beam,223
Bullet Seed,223
Hydro Pump,223
Hyper Beam,223
Soak,223
Octazooka,224
Gunk Shot,224
Rock Blast,224
Water Gun,224
Constrict,224
Psybeam,224
Aurora Beam,224
Bubble Beam,224
Focus Energy,224
Wring Out,224
Signal Beam,224
Ice Beam,224
Bullet Seed,224
Hydro Pump,224
Hyper Beam,224
Soak,224
Present,225
Drill Peck,225
Psybeam,226
Bullet Seed,226
Signal Beam,226
Roost,226
Tackle,226
Bubble,226
Supersonic,226
Bubble Beam,226
Confuse Ray,226
Wing Attack,226
Headbutt,226
Water Pulse,226
Wide Guard,226
Take Down,226
Agility,226
Air Slash,226
Aqua Ring,226
Bounce,226
Hydro Pump,226
Leer,227
Peck,227
Sand Attack,227
Metal Claw,227
Air Cutter,227
Fury Attack,227
Feint,227
Swift,227
Spikes,227
Agility,227
Steel Wing,227
Slash,227
Metal Sound,227
Air Slash,227
Autotomize,227
Night Slash,227
Leer,228
Ember,228
Howl,228
Smog,228
Roar,228
Bite,228
Odor Sleuth,228
Beat Up,228
Fire Fang,228
Feint Attack,228
Embargo,228
Foul Play,228
Flamethrower,228
Crunch,228
Nasty Plot,228
Inferno,228
Inferno,229
Nasty Plot,229
Thunder Fang,229
Leer,229
Ember,229
Howl,229
Smog,229
Roar,229
Bite,229
Odor Sleuth,229
Beat Up,229
Fire Fang,229
Feint Attack,229
Embargo,229
Foul Play,229
Flamethrower,229
Crunch,229
Hydro Pump,230
Yawn,230
Bubble,230
Smokescreen,230
Leer,230
Water Gun,230
Twister,230
Bubble Beam,230
Focus Energy,230
Brine,230
Agility,230
Dragon Pulse,230
Dragon Dance,230
Odor Sleuth,231
Tackle,231
Growl,231
Defense Curl,231
Flail,231
Rollout,231
Natural Gift,231
Endure,231
Slam,231
Take Down,231
Charm,231
Last Resort,231
Double-Edge,231
Fury Attack,232
Fire Fang,232
Thunder Fang,232
Horn Attack,232
Bulldoze,232
Growl,232
Defense Curl,232
Rapid Spin,232
Rollout,232
Assurance,232
Knock Off,232
Slam,232
Magnitude,232
Scary Face,232
Earthquake,232
Giga Impact,232
Zap Cannon,233
Magic Coat,233
Conversion 2,233
Tackle,233
Conversion,233
